name,salinity,January_temp,June_temp,area,latitude,longitude,type of sea,corals,silt/sulfide
Gulf of Thailand,32.27734375,27.99489975,29.86649895,320000,9,102,3,1,0
Gulf of Thailand,32.24900436,28.04170036,30.63489914,320000,9,102,3,1,0
Ionian Sea,38.73343658,17.4211998,22.17439842,169000,38,19,2,1,0
Ionian Sea,38.6668129,17.51650047,21.61189842,169000,38,19,2,1,0
Ionian Sea,38.71980286,17.54120064,20.66959953,169000,38,19,2,1,0
Ionian Sea,38.72415924,17.48709869,21.79990005,169000,38,19,2,1,0
Ionian Sea,38.56428909,16.11510086,23.53499794,169000,38,19,2,1,0
Ionian Sea,38.54151917,16.08930016,22.52589798,169000,38,19,2,1,0
Ionian Sea,38.70397568,17.478899,20.69429779,169000,38,19,2,1,0
Ionian Sea,38.73347855,16.21319771,23.20379829,169000,38,19,2,1,0
Ionian Sea,38.77514267,17.41480064,21.93279839,169000,38,19,2,1,0
Ionian Sea,38.78598404,16.15919685,24.05340004,169000,38,19,2,1,0
Ionian Sea,38.88463211,16.17069817,22.72459984,169000,38,19,2,1,0
Ionian Sea,38.7532692,17.563097,20.64419937,169000,38,19,2,1,0
Ionian Sea,38.88594818,16.15109825,21.58799744,169000,38,19,2,1,0
Ionian Sea,38.8067894,17.36730003,22.00759888,169000,38,19,2,1,0
Ionian Sea,38.52306747,17.61849976,20.99009895,169000,38,19,2,1,0
Ionian Sea,38.51851273,16.16860008,24.40250015,169000,38,19,2,1,0
Ionian Sea,38.74258423,16.15029716,24.3647995,169000,38,19,2,1,0
Ionian Sea,38.81916809,17.60199738,20.80939865,169000,38,19,2,1,0
Ionian Sea,38.73108292,16.09889984,22.19449806,169000,38,19,2,1,0
Ionian Sea,38.75777054,16.19449997,23.98869896,169000,38,19,2,1,0
Ionian Sea,38.77739334,17.4211998,22.17439842,169000,38,19,2,1,0
Ionian Sea,38.73423004,17.51650047,21.61189842,169000,38,19,2,1,0
Ionian Sea,38.80115128,17.54120064,20.66959953,169000,38,19,2,1,0
Ionian Sea,38.63848495,17.48709869,21.79990005,169000,38,19,2,1,0
Ionian Sea,38.7334671,16.11510086,23.53499794,169000,38,19,2,1,0
Ionian Sea,38.88721466,16.08930016,22.52589798,169000,38,19,2,1,0
Ionian Sea,38.67601395,17.478899,20.69429779,169000,38,19,2,1,0
Ionian Sea,38.50634384,16.21319771,23.20379829,169000,38,19,2,1,0
Ionian Sea,38.94098282,17.41480064,21.93279839,169000,38,19,2,1,0
Ionian Sea,38.32995605,16.15919685,24.05340004,169000,38,19,2,1,0
Ionian Sea,38.99043274,16.17069817,22.72459984,169000,38,19,2,1,0
Ionian Sea,38.63240433,17.563097,20.64419937,169000,38,19,2,1,0
Ionian Sea,38.87329102,16.15109825,21.58799744,169000,38,19,2,1,0
Ionian Sea,38.55151367,17.36730003,22.00759888,169000,38,19,2,1,0
Ionian Sea,38.66925812,17.61849976,20.99009895,169000,38,19,2,1,0
Ionian Sea,38.88990021,16.16860008,24.40250015,169000,38,19,2,1,0
Ionian Sea,38.54180145,16.15029716,24.3647995,169000,38,19,2,1,0
Ionian Sea,38.87553787,17.60199738,20.80939865,169000,38,19,2,1,0
Ionian Sea,38.62075424,16.09889984,22.19449806,169000,38,19,2,1,0
Ionian Sea,38.8339653,16.19449997,23.98869896,169000,38,19,2,1,0
Ionian Sea,38.77664566,17.4211998,22.17439842,169000,38,19,2,1,0
Ionian Sea,38.61952209,17.51650047,21.61189842,169000,38,19,2,1,0
Ionian Sea,38.40710068,17.54120064,20.66959953,169000,38,19,2,1,0
Ionian Sea,38.68569946,17.48709869,21.79990005,169000,38,19,2,1,0
Ionian Sea,38.72530365,16.11510086,23.53499794,169000,38,19,2,1,0
Ionian Sea,38.8572197,16.08930016,22.52589798,169000,38,19,2,1,0
Ionian Sea,38.82983017,17.478899,20.69429779,169000,38,19,2,1,0
Ionian Sea,38.66820526,16.21319771,23.20379829,169000,38,19,2,1,0
Ionian Sea,38.91662216,17.41480064,21.93279839,169000,38,19,2,1,0
Java Sea,32.98378372,28.96350098,29.60369682,320000,-5,110,3,1,0
Java Sea,33.30828476,28.8076992,29.75429916,320000,-5,110,3,1,0
Java Sea,33.18351746,29.48519897,29.97490311,320000,-5,110,3,1,0
Java Sea,33.36516953,29.45919991,29.67349815,320000,-5,110,3,1,0
Java Sea,33.0199852,29.43980026,29.78979874,320000,-5,110,3,1,0
Java Sea,33.10733032,29.12329865,29.69959831,320000,-5,110,3,1,0
Java Sea,32.51502228,29.48970032,30.44199753,320000,-5,110,3,1,0
Java Sea,32.55151367,29.49860001,29.70569992,320000,-5,110,3,1,0
Java Sea,33.13402176,29.52799988,29.97559929,320000,-5,110,3,1,0
Java Sea,32.74015427,29.48820114,30.28289986,320000,-5,110,3,1,0
Java Sea,32.18147278,29.53629875,30.10689926,320000,-5,110,3,1,0
Java Sea,32.38024902,29.51939964,29.69029999,320000,-5,110,3,1,0
Java Sea,32.54021835,29.40270042,30.24949837,320000,-5,110,3,1,0
Java Sea,32.57167816,29.49250031,30.37979889,320000,-5,110,3,1,0
Java Sea,32.39896011,29.48520088,30.38679886,320000,-5,110,3,1,0
Java Sea,32.64122772,29.50209999,29.71419907,320000,-5,110,3,1,0
Java Sea,32.56509399,28.95059967,29.65920067,320000,-5,110,3,1,0
Java Sea,32.7068634,29.50609779,30.14369774,320000,-5,110,3,1,0
Java Sea,32.776577,28.78750038,29.69409943,320000,-5,110,3,1,0
Java Sea,32.77661514,28.99969864,29.59609795,320000,-5,110,3,1,0
Java Sea,33.3894577,28.96350098,29.60369682,320000,-5,110,3,1,0
Java Sea,33.07611847,28.8076992,29.75429916,320000,-5,110,3,1,0
Java Sea,33.372715,29.48519897,29.97490311,320000,-5,110,3,1,0
Java Sea,33.00417709,29.45919991,29.67349815,320000,-5,110,3,1,0
Java Sea,33.34656525,29.43980026,29.78979874,320000,-5,110,3,1,0
Java Sea,32.90206909,29.12329865,29.69959831,320000,-5,110,3,1,0
Java Sea,32.80474472,29.48970032,30.44199753,320000,-5,110,3,1,0
Java Sea,33.26794052,29.49860001,29.70569992,320000,-5,110,3,1,0
Java Sea,33.36906052,29.52799988,29.97559929,320000,-5,110,3,1,0
Java Sea,32.31157684,29.48820114,30.28289986,320000,-5,110,3,1,0
Java Sea,32.45991516,29.53629875,30.10689926,320000,-5,110,3,1,0
Java Sea,33.28726578,29.51939964,29.69029999,320000,-5,110,3,1,0
Java Sea,33.30431366,29.40270042,30.24949837,320000,-5,110,3,1,0
Java Sea,32.29473495,29.49250031,30.37979889,320000,-5,110,3,1,0
Java Sea,33.1438179,29.48520088,30.38679886,320000,-5,110,3,1,0
Java Sea,32.45185089,29.50209999,29.71419907,320000,-5,110,3,1,0
Java Sea,32.26153946,28.95059967,29.65920067,320000,-5,110,3,1,0
Java Sea,32.65514374,29.50609779,30.14369774,320000,-5,110,3,1,0
Java Sea,32.34122849,28.78750038,29.69409943,320000,-5,110,3,1,0
Java Sea,32.51161575,28.99969864,29.59609795,320000,-5,110,3,1,0
Java Sea,32.52206421,28.96350098,29.60369682,320000,-5,110,3,1,0
Java Sea,32.74081421,28.8076992,29.75429916,320000,-5,110,3,1,0
Java Sea,32.51064301,29.48519897,29.97490311,320000,-5,110,3,1,0
Java Sea,32.32436752,29.45919991,29.67349815,320000,-5,110,3,1,0
Java Sea,32.5522995,29.43980026,29.78979874,320000,-5,110,3,1,0
Java Sea,32.54621506,29.12329865,29.69959831,320000,-5,110,3,1,0
Java Sea,32.49688339,29.48970032,30.44199753,320000,-5,110,3,1,0
Java Sea,32.44924545,29.49860001,29.70569992,320000,-5,110,3,1,0
Java Sea,32.53351974,29.52799988,29.97559929,320000,-5,110,3,1,0
Laccadive Sea,35.09095001,28.66539955,28.61079979,786000,8,75,3,1,0
Laccadive Sea,34.52765274,28.7201004,28.64709663,786000,8,75,3,1,0
Laccadive Sea,35.1045723,28.605196,28.71459961,786000,8,75,3,1,0
Laccadive Sea,34.85521698,28.62389755,28.7112999,786000,8,75,3,1,0
Laccadive Sea,35.1427803,28.2750988,29.58609962,786000,8,75,3,1,0
Laccadive Sea,34.8250618,28.63969803,28.68389702,786000,8,75,3,1,0
Laccadive Sea,34.03035355,28.21710014,29.46889877,786000,8,75,3,1,0
Laccadive Sea,34.98925018,28.74729919,28.74189758,786000,8,75,3,1,0
Laccadive Sea,34.76615143,28.73699951,28.63500023,786000,8,75,3,1,0
Laccadive Sea,34.61134338,28.04349709,29.61039734,786000,8,75,3,1,0
Laccadive Sea,34.43943787,27.97400093,29.46859932,786000,8,75,3,1,0
Laccadive Sea,33.8665123,28.11669922,29.33849716,786000,8,75,3,1,0
Laccadive Sea,34.34473801,28.19609833,29.33609581,786000,8,75,3,1,0
Laccadive Sea,34.88156509,28.0379982,29.46509933,786000,8,75,3,1,0
Laccadive Sea,34.13231659,28.27469826,29.86089897,786000,8,75,3,1,0
Laccadive Sea,35.0535202,28.15909958,29.38189888,786000,8,75,3,1,0
Laccadive Sea,35.10518265,28.61629868,28.56859779,786000,8,75,3,1,0
Laccadive Sea,34.2796402,27.98279953,29.59989929,786000,8,75,3,1,0
Laccadive Sea,34.29505157,28.77539825,28.48249817,786000,8,75,3,1,0
Laccadive Sea,34.47885513,28.69610023,28.57259941,786000,8,75,3,1,0
Laccadive Sea,34.13563919,28.66539955,28.61079979,786000,8,75,3,1,0
Laccadive Sea,34.58788681,28.7201004,28.64709663,786000,8,75,3,1,0
Laccadive Sea,34.95919037,28.605196,28.71459961,786000,8,75,3,1,0
Laccadive Sea,35.02161407,28.62389755,28.7112999,786000,8,75,3,1,0
Laccadive Sea,35.2542572,28.2750988,29.58609962,786000,8,75,3,1,0
Laccadive Sea,33.5422821,28.63969803,28.68389702,786000,8,75,3,1,0
Laccadive Sea,33.51706314,28.21710014,29.46889877,786000,8,75,3,1,0
Laccadive Sea,34.75080872,28.74729919,28.74189758,786000,8,75,3,1,0
Laccadive Sea,35.02405167,28.73699951,28.63500023,786000,8,75,3,1,0
Laccadive Sea,34.76882172,28.04349709,29.61039734,786000,8,75,3,1,0
Laccadive Sea,35.05635834,27.97400093,29.46859932,786000,8,75,3,1,0
Laccadive Sea,34.9137764,28.11669922,29.33849716,786000,8,75,3,1,0
Laccadive Sea,35.21313858,28.19609833,29.33609581,786000,8,75,3,1,0
Laccadive Sea,34.50497437,28.0379982,29.46509933,786000,8,75,3,1,0
Laccadive Sea,34.45755386,28.27469826,29.86089897,786000,8,75,3,1,0
Laccadive Sea,34.97195816,28.15909958,29.38189888,786000,8,75,3,1,0
Laccadive Sea,34.94268036,28.61629868,28.56859779,786000,8,75,3,1,0
Laccadive Sea,34.67530823,27.98279953,29.59989929,786000,8,75,3,1,0
Laccadive Sea,34.9948616,28.77539825,28.48249817,786000,8,75,3,1,0
Laccadive Sea,35.0813446,28.69610023,28.57259941,786000,8,75,3,1,0
Laccadive Sea,34.22999191,28.66539955,28.61079979,786000,8,75,3,1,0
Laccadive Sea,33.96596146,28.7201004,28.64709663,786000,8,75,3,1,0
Laccadive Sea,34.04445648,28.605196,28.71459961,786000,8,75,3,1,0
Laccadive Sea,33.94543839,28.62389755,28.7112999,786000,8,75,3,1,0
Laccadive Sea,33.94419098,28.2750988,29.58609962,786000,8,75,3,1,0
Laccadive Sea,35.20241547,28.63969803,28.68389702,786000,8,75,3,1,0
Laccadive Sea,34.53113556,28.21710014,29.46889877,786000,8,75,3,1,0
Laccadive Sea,34.26144791,28.74729919,28.74189758,786000,8,75,3,1,0
Laccadive Sea,33.83849335,28.73699951,28.63500023,786000,8,75,3,1,0
Laptev Sea,21.01833344,-1.899993896,-1.899993896,662000,76,125,3,0,0
Laptev Sea,25.75673103,-1.899993896,-1.899993896,662000,76,125,3,0,0
Laptev Sea,20.73212814,-1.899993896,-1.899993896,662000,76,125,3,0,0
Laptev Sea,26.02705193,-1.899993896,-1.899993896,662000,76,125,3,0,0
Laptev Sea,24.50851059,-1.899993896,-1.899993896,662000,76,125,3,0,0
Laptev Sea,22.61204147,-1.899993896,-1.899993896,662000,76,125,3,0,0
Laptev Sea,23.13700294,-1.899993896,-1.582698345,662000,76,125,3,0,0
Laptev Sea,22.5707531,-1.899993896,-1.899993896,662000,76,125,3,0,0
Laptev Sea,24.14565468,-1.899993896,-1.899993896,662000,76,125,3,0,0
Laptev Sea,26.71506882,-1.899993896,-1.898995996,662000,76,125,3,0,0
Laptev Sea,24.2097683,-1.899993896,4,662000,76,125,3,0,0
Laptev Sea,24.09932518,-1.899993896,4,662000,76,125,3,0,0
Laptev Sea,24.12648964,-1.899993896,4,662000,76,125,3,0,0
Laptev Sea,19.8380909,-1.899993896,4,662000,76,125,3,0,0
Laptev Sea,25.95526505,-1.899993896,4,662000,76,125,3,0,0
Laptev Sea,19.57372856,-1.899993896,1,662000,76,125,3,0,0
Laptev Sea,20.30281067,-1.899993896,2,662000,76,125,3,0,0
Laptev Sea,24.09763336,-1.899993896,3,662000,76,125,3,0,0
Laptev Sea,24.43241882,-1.899993896,4,662000,76,125,3,0,0
Laptev Sea,24.59281921,-1.899993896,4,662000,76,125,3,0,0
Laptev Sea,20.20705795,-1.899993896,0.8,662000,76,125,3,0,0
Laptev Sea,24.06786346,-1.899993896,0.8,662000,76,125,3,0,0
Laptev Sea,25.69935608,-1.899993896,0.7,662000,76,125,3,0,0
Laptev Sea,19.66294861,-1.899993896,0.6,662000,76,125,3,0,0
Laptev Sea,24.34395981,-1.899993896,0.5,662000,76,125,3,0,0
Laptev Sea,24.15409088,-1.899993896,0.4,662000,76,125,3,0,0
Laptev Sea,26.7173233,-1.899993896,0.3,662000,76,125,3,0,0
Laptev Sea,25.94877815,-1.899993896,0.2,662000,76,125,3,0,0
Laptev Sea,20.92161369,-1.899993896,0.1,662000,76,125,3,0,0
Laptev Sea,25.78448868,-1.899993896,0.8,662000,76,125,3,0,0
Laptev Sea,22.89946365,-1.899993896,0.8,662000,76,125,3,0,0
Laptev Sea,23.01685143,-1.899993896,0.7,662000,76,125,3,0,0
Laptev Sea,24.56659508,-1.899993896,0.6,662000,76,125,3,0,0
Laptev Sea,23.89993477,-1.899993896,0.5,662000,76,125,3,0,0
Laptev Sea,22.65445137,-1.899993896,0.4,662000,76,125,3,0,0
Laptev Sea,24.53962708,-1.899993896,0.3,662000,76,125,3,0,0
Laptev Sea,25.83886337,-1.899993896,0.2,662000,76,125,3,0,0
Laptev Sea,24.60712051,-1.899993896,0.1,662000,76,125,3,0,0
Laptev Sea,26.70942116,-1.899993896,0.8,662000,76,125,3,0,0
Laptev Sea,24.14953423,-1.899993896,0.8,662000,76,125,3,0,0
Laptev Sea,21.06858635,-1.899993896,0.7,662000,76,125,3,0,0
Laptev Sea,23.04539299,-1.899993896,0.6,662000,76,125,3,0,0
Laptev Sea,24.49799728,-1.899993896,0.5,662000,76,125,3,0,0
Laptev Sea,26.66961861,-1.899993896,0.4,662000,76,125,3,0,0
Laptev Sea,19.16969299,-1.899993896,0.3,662000,76,125,3,0,0
Laptev Sea,19.84059906,-1.899993896,0.2,662000,76,125,3,0,0
Laptev Sea,20.85716248,-1.899993896,0.1,662000,76,125,3,0,0
Laptev Sea,23.18631554,-1.899993896,4,662000,76,125,3,0,0
Laptev Sea,25.68754005,-1.899993896,4,662000,76,125,3,0,0
Lazarev Sea,34.28818893,-1.406600356,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.19921112,-1.399200797,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.29675674,-0.868499756,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.23439789,-1.39949894,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.31402588,-0.080698855,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.14976883,-0.248100892,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.3142662,-1.402999878,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.31375504,-1.417198777,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.12285233,-1.315998793,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,33.87531662,-0.248302922,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.30425262,-1.059401274,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.29779816,-1.064800143,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.30251694,-0.07840088,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.2312355,-1.070400715,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.05710602,-0.248101801,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.06015396,-1.156299114,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.28145981,-0.920100689,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.25424576,-1.050701261,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.28414536,-1.437299848,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.22638702,-1.072901011,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,33.98265839,-1.406600356,-1,929000,-68,7,3,1,0
Lazarev Sea,33.94403839,-1.399200797,-1.5,929000,-68,7,3,1,0
Lazarev Sea,34.26147842,-0.868499756,-1,929000,-68,7,3,1,0
Lazarev Sea,34.22360229,-1.39949894,-1,929000,-68,7,3,1,0
Lazarev Sea,33.91887283,-0.080698855,-1,929000,-68,7,3,1,0
Lazarev Sea,34.23681259,-0.248100892,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,33.929245,-1.402999878,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.23906708,-1.417198777,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.01192474,-1.315998793,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.29906464,-0.248302922,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.23319626,-1.059401274,-1,929000,-68,7,3,1,0
Lazarev Sea,33.89994049,-1.064800143,-1.5,929000,-68,7,3,1,0
Lazarev Sea,34.28188324,-0.07840088,-1,929000,-68,7,3,1,0
Lazarev Sea,34.30712891,-1.070400715,-1,929000,-68,7,3,1,0
Lazarev Sea,34.26143646,-0.248101801,-1,929000,-68,7,3,1,0
Lazarev Sea,34.22436905,-1.156299114,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.26915741,-0.920100689,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.29624939,-1.050701261,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.10492706,-1.437299848,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,33.83955383,-1.072901011,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,33.95404816,-1.406600356,-1,929000,-68,7,3,1,0
Lazarev Sea,34.31595993,-1.399200797,-1.5,929000,-68,7,3,1,0
Lazarev Sea,34.11420059,-0.868499756,-1,929000,-68,7,3,1,0
Lazarev Sea,34.02069092,-1.39949894,-1,929000,-68,7,3,1,0
Lazarev Sea,33.94332123,-0.080698855,-1,929000,-68,7,3,1,0
Lazarev Sea,34.08980179,-0.248100892,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.30431366,-1.402999878,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.29501724,-1.417198777,-1.899993896,929000,-68,7,3,1,0
Lazarev Sea,34.07397461,-1.315998793,-1.899993896,929000,-68,7,3,1,0
Levantine Sea,39.26419449,19.56569672,23.73049927,320000,34,34,2,1,0
Levantine Sea,39.38147354,19.12959862,24.2342968,320000,34,34,2,1,0
Levantine Sea,39.40088272,19.19299889,23.98999977,320000,34,34,2,1,0
Levantine Sea,39.1737175,19.39539909,23.38819885,320000,34,34,2,1,0
Levantine Sea,39.00014496,19.87649918,23.71449661,320000,34,34,2,1,0
Levantine Sea,39.20103455,19.21849823,23.94829941,320000,34,34,2,1,0
Levantine Sea,39.03039932,19.87919998,23.37470055,320000,34,34,2,1,0
Levantine Sea,39.00802612,19.67020035,23.85759735,320000,34,34,2,1,0
Levantine Sea,39.57785797,19.49720001,23.37509918,320000,34,34,2,1,0
Levantine Sea,39.27403259,19.34479904,23.47179794,320000,34,34,2,1,0
Levantine Sea,39.10652924,20.1317997,23.29590034,320000,34,34,2,1,0
Levantine Sea,39.115345,19.67099762,23.80509758,320000,34,34,2,1,0
Levantine Sea,39.2230072,19.31619835,23.62899971,320000,34,34,2,1,0
Levantine Sea,39.10383606,19.3382988,23.76919937,320000,34,34,2,1,0
Levantine Sea,39.38742828,20.2546978,23.40530014,320000,34,34,2,1,0
Levantine Sea,39.30964279,19.93099785,23.55329895,320000,34,34,2,1,0
Levantine Sea,39.39134979,19.97099876,23.29829788,320000,34,34,2,1,0
Levantine Sea,39.34088898,20.1534996,23.43729782,320000,34,34,2,1,0
Levantine Sea,39.53178024,19.39359665,23.49389839,320000,34,34,2,1,0
Levantine Sea,39.52127838,19.38369942,23.32369995,320000,34,34,2,1,0
Levantine Sea,38.9851799,19.56569672,23.73049927,320000,34,34,2,1,0
Levantine Sea,39.05757523,19.12959862,24.2342968,320000,34,34,2,1,0
Levantine Sea,39.50471878,19.19299889,23.98999977,320000,34,34,2,1,0
Levantine Sea,39.43011475,19.39539909,23.38819885,320000,34,34,2,1,0
Levantine Sea,39.39091492,19.87649918,23.71449661,320000,34,34,2,1,0
Levantine Sea,39.5390625,19.21849823,23.94829941,320000,34,34,2,1,0
Levantine Sea,39.43585968,19.87919998,23.37470055,320000,34,34,2,1,0
Levantine Sea,39.07942581,19.67020035,23.85759735,320000,34,34,2,1,0
Levantine Sea,39.44060516,19.49720001,23.37509918,320000,34,34,2,1,0
Levantine Sea,39.49040222,19.34479904,23.47179794,320000,34,34,2,1,0
Levantine Sea,39.12290955,20.1317997,23.29590034,320000,34,34,2,1,0
Levantine Sea,39.47178268,19.67099762,23.80509758,320000,34,34,2,1,0
Levantine Sea,39.03317642,19.31619835,23.62899971,320000,34,34,2,1,0
Levantine Sea,39.24048233,19.3382988,23.76919937,320000,34,34,2,1,0
Levantine Sea,39.34737015,20.2546978,23.40530014,320000,34,34,2,1,0
Levantine Sea,39.52635574,19.93099785,23.55329895,320000,34,34,2,1,0
Levantine Sea,39.4404335,19.97099876,23.29829788,320000,34,34,2,1,0
Levantine Sea,38.99311447,20.1534996,23.43729782,320000,34,34,2,1,0
Levantine Sea,39.38135529,19.39359665,23.49389839,320000,34,34,2,1,0
Levantine Sea,39.20368195,19.38369942,23.32369995,320000,34,34,2,1,0
Levantine Sea,39.42543411,19.56569672,23.73049927,320000,34,34,2,1,0
Levantine Sea,39.15110779,19.12959862,24.2342968,320000,34,34,2,1,0
Levantine Sea,39.49697113,19.19299889,23.98999977,320000,34,34,2,1,0
Levantine Sea,39.0341301,19.39539909,23.38819885,320000,34,34,2,1,0
Levantine Sea,39.01689148,19.87649918,23.71449661,320000,34,34,2,1,0
Levantine Sea,39.23181915,19.21849823,23.94829941,320000,34,34,2,1,0
Levantine Sea,39.06697845,19.87919998,23.37470055,320000,34,34,2,1,0
Levantine Sea,39.03142929,19.67020035,23.85759735,320000,34,34,2,1,0
Levantine Sea,39.06052399,19.49720001,23.37509918,320000,34,34,2,1,0
Libyan Sea,38.968853,18.10849762,21.25179863,350000,34,24,2,1,0
Libyan Sea,39.14965057,18.2656002,21.22809792,350000,34,24,2,1,0
Libyan Sea,38.8729744,18.15089798,21.43109703,350000,34,24,2,1,0
Libyan Sea,39.31853104,18.43350029,21.23920059,350000,34,24,2,1,0
Libyan Sea,39.10686874,18.37350082,21.24259949,350000,34,24,2,1,0
Libyan Sea,39.05381775,18.44369888,20.82159996,350000,34,24,2,1,0
Libyan Sea,39.20735931,17.5304985,21.84819984,350000,34,24,2,1,0
Libyan Sea,39.34922409,18.52799988,20.67669868,350000,34,24,2,1,0
Libyan Sea,39.03975677,18.47349739,20.64099884,350000,34,24,2,1,0
Libyan Sea,39.00318909,17.50149918,23.0474987,350000,34,24,2,1,0
Libyan Sea,39.12282562,18.14569855,21.45489883,350000,34,24,2,1,0
Libyan Sea,38.80469513,18.39049911,21.19789696,350000,34,24,2,1,0
Libyan Sea,39.00943756,17.48989868,22.49159813,350000,34,24,2,1,0
Libyan Sea,39.25704193,17.52339935,22.23929977,350000,34,24,2,1,0
Libyan Sea,39.18788147,17.49649811,22.76059914,350000,34,24,2,1,0
Libyan Sea,39.36178207,17.30069923,24.05010033,350000,34,24,2,1,0
Libyan Sea,39.01891708,17.53439903,21.38129807,350000,34,24,2,1,0
Libyan Sea,38.95589066,17.3891983,23.69089699,350000,34,24,2,1,0
Libyan Sea,39.17962265,17.48849869,21.72869873,350000,34,24,2,1,0
Libyan Sea,39.34882736,17.6724987,21.27519798,350000,34,24,2,1,0
Libyan Sea,39.14953613,18.10849762,21.25179863,350000,34,24,2,1,0
Libyan Sea,39.009552,18.2656002,21.22809792,350000,34,24,2,1,0
Libyan Sea,38.95792007,18.15089798,21.43109703,350000,34,24,2,1,0
Libyan Sea,38.91105652,18.43350029,21.23920059,350000,34,24,2,1,0
Libyan Sea,38.96678162,18.37350082,21.24259949,350000,34,24,2,1,0
Libyan Sea,39.06197739,18.44369888,20.82159996,350000,34,24,2,1,0
Libyan Sea,39.14822388,17.5304985,21.84819984,350000,34,24,2,1,0
Libyan Sea,39.18076706,18.52799988,20.67669868,350000,34,24,2,1,0
Libyan Sea,38.96657944,18.47349739,20.64099884,350000,34,24,2,1,0
Libyan Sea,38.93427658,17.50149918,23.0474987,350000,34,24,2,1,0
Libyan Sea,39.10660172,18.14569855,21.45489883,350000,34,24,2,1,0
Libyan Sea,39.33049393,18.39049911,21.19789696,350000,34,24,2,1,0
Libyan Sea,38.97862244,17.48989868,22.49159813,350000,34,24,2,1,0
Libyan Sea,38.93141174,17.52339935,22.23929977,350000,34,24,2,1,0
Libyan Sea,39.22027588,17.49649811,22.76059914,350000,34,24,2,1,0
Libyan Sea,39.26029968,17.30069923,24.05010033,350000,34,24,2,1,0
Libyan Sea,39.04307556,17.53439903,21.38129807,350000,34,24,2,1,0
Libyan Sea,39.12818909,17.3891983,23.69089699,350000,34,24,2,1,0
Libyan Sea,38.83803558,17.48849869,21.72869873,350000,34,24,2,1,0
Libyan Sea,38.87530518,17.6724987,21.27519798,350000,34,24,2,1,0
Libyan Sea,38.99564362,18.10849762,21.25179863,350000,34,24,2,1,0
Libyan Sea,39.15047455,18.2656002,21.22809792,350000,34,24,2,1,0
Libyan Sea,38.88726425,18.15089798,21.43109703,350000,34,24,2,1,0
Libyan Sea,38.85969162,18.43350029,21.23920059,350000,34,24,2,1,0
Libyan Sea,38.98001862,18.37350082,21.24259949,350000,34,24,2,1,0
Libyan Sea,39.12627792,18.44369888,20.82159996,350000,34,24,2,1,0
Libyan Sea,38.9557991,17.5304985,21.84819984,350000,34,24,2,1,0
Libyan Sea,39.08411407,18.52799988,20.67669868,350000,34,24,2,1,0
Libyan Sea,39.0721283,18.47349739,20.64099884,350000,34,24,2,1,0
Mediterranean Sea,38.6063652,19.0168972,21.79820061,2510000,35,18,2,1,0
Mediterranean Sea,38.30043793,17.08319855,23.65470123,2510000,35,18,2,1,0
Mediterranean Sea,38.77927017,18.99889755,22.01939774,2510000,35,18,2,1,0
Mediterranean Sea,38.26535416,17.22140121,23.14319992,2510000,35,18,2,1,0
Mediterranean Sea,38.36426163,17.10429764,21.93909836,2510000,35,18,2,1,0
Mediterranean Sea,38.33919144,18.67709923,22.43369865,2510000,35,18,2,1,0
Mediterranean Sea,38.26306915,18.77639771,22.26280022,2510000,35,18,2,1,0
Mediterranean Sea,38.33717346,17.03439903,22.54919815,2510000,35,18,2,1,0
Mediterranean Sea,38.90188217,18.85009766,21.7315979,2510000,35,18,2,1,0
